filePath,country,breedName,health,finalSkill,veterancy,healthRegen,staminaRegen,speed,inventory,tankSkill,vehicleSkill,cannonSkill,tankGunSkill,pistolSkill,smgSkill,mgunSkill,rifleSkill,rocketLskill,melee,commandPower,score,captureWeight,newMp,newCp
./resource/gamelogic/set/breed/mp\jap\elite2.set,jap,elite2,0.4,vet_4,elite,0.1,0.1,0.0009,"['""type2rifle"" filled', '""ammo arisaka7-7_clip"" 100', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade"" 1', '""mine antipersonnel"" 5']",0.0009,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.001,0.001,0.001,64.18000000000002,0.6418
./resource/gamelogic/set/breed/mp\jap\elite3.set,jap,elite3,0.4,vet_4,elite,0.1,0.1,0.0009,"['""type99_mg"" filled', '""ammo type99_mag"" 240', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""sandbag_kit"" 1']",0.0009,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.001,0.001,0.001,64.18000000000002,0.6418
./resource/gamelogic/set/breed/mp\jap\elite4.set,jap,elite4,0.4,vet_2,elite,0.1,0.1,0.0009,"['""type100smg"" filled', '""ammo type100_mag"" 240', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade"" 1', '""mine antipersonnel"" 5']",0.0009,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.0005,0.0005,0.0005,64.03000000000002,0.6402999999999999
./resource/gamelogic/set/breed/mp\jap\elite4b.set,jap,elite4b,0.4,vet_7,elite,0.1,0.1,0.0009,"['""type100_44"" filled', '""ammo type100_mag"" 240', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade"" 1', '""mine antipersonnel"" 5']",0.0009,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,64.40500000000002,0.6440500000000001
./resource/gamelogic/set/breed/mp\jap\elite_at.set,jap,elite_at,0.4,vet_4,elite,0.1,0.1,0.0009,"['""weapon weapon type_4at"" filled', '""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type3at_a"" 1', '""ammo type_4"" 7']",0.0009,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.001,0.001,0.001,64.18000000000002,0.6418
./resource/gamelogic/set/breed/mp\jap\elite_ig1.set,jap,elite_ig1,0.3,vet_5,1,0.1,0.1,0.0009,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""mine antipersonnel"" 5', '""sandbag_kit"" 2', '""knife_japan"" 1']",0.0009,0.001,0.001,0.0,0.003,0.003,0.003,0.005,3,0.005,0.00125,0.00125,0.00125,52.655,0.52655
./resource/gamelogic/set/breed/mp\jap\elite_ig1b.set,jap,elite_ig1b,0.3,vet_5,1,0.1,0.1,0.0009,"['""type38rifle"" filled', '""ammo arisaka6-5_clip"" 60', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""mine antipersonnel"" 5', '""knife_japan"" 1']",0.0009,0.001,0.001,0.0,0.003,0.003,0.003,0.005,3,0.005,0.00125,0.00125,0.00125,52.655,0.52655
./resource/gamelogic/set/breed/mp\jap\elite_ig1bh.set,jap,elite_ig1bh,0.3,vet_5,1,0.1,0.1,0.0009,"['""type_4_rifle"" filled', '""ammo arisaka6-5_clip"" 60', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""mine antipersonnel"" 5', '""knife_japan"" 1']",0.0009,0.001,0.001,0.0,0.003,0.003,0.003,0.005,3,0.005,0.00125,0.00125,0.00125,52.655,0.52655
./resource/gamelogic/set/breed/mp\jap\elite_ig1h.set,jap,elite_ig1h,0.3,vet_5,1,0.1,0.1,0.0009,"['""type_4_rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""mine antipersonnel"" 5', '""sandbag_kit"" 2', '""knife_japan"" 1']",0.0009,0.001,0.001,0.0,0.003,0.003,0.003,0.005,3,0.005,0.00125,0.00125,0.00125,52.655,0.52655
./resource/gamelogic/set/breed/mp\jap\elite_ig2.set,jap,elite_ig2,0.3,vet_5,1,0.1,0.1,0.0009,"['""type99_mg"" filled', '""ammo type99_mag"" 180', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""knife_japan"" 1']",0.0009,0.001,0.001,0.0,0.003,0.003,0.005,0.003,3,0.005,0.00125,0.00125,0.00125,52.655,0.52655
./resource/gamelogic/set/breed/mp\jap\elite_ig3.set,jap,elite_ig3,0.3,vet_5,1,0.1,0.1,0.0009,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""mine antipersonnel"" 5', '""smoke grenade"" 1', '""knife_japan"" 1']",0.0009,0.001,0.001,0.0,0.003,0.005,0.003,0.003,3,0.005,0.00125,0.00125,0.00125,52.655,0.52655
./resource/gamelogic/set/breed/mp\jap\elite_ig3b.set,jap,elite_ig3b,0.3,vet_5,1,0.1,0.1,0.0009,"['""type100_44"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""mine antipersonnel"" 5', '""smoke grenade"" 1', '""knife_japan"" 1']",0.0009,0.001,0.001,0.0,0.003,0.005,0.003,0.003,3,0.005,0.00125,0.00125,0.00125,52.655,0.52655
./resource/gamelogic/set/breed/mp\jap\elite_ig4.set,jap,elite_ig4,0.3,vet_5,1,0.1,0.1,0.0009,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""weapon weapon type_4at"" filled', '""ammo type_4"" 5', '""knife_japan"" 1']",0.0009,0.001,0.001,0.0,0.003,0.005,0.003,0.003,5,0.005,0.00125,0.00125,0.00125,52.655,0.52655
./resource/gamelogic/set/breed/mp\jap\elite_ig_grenadier.set,jap,elite_ig_grenadier,0.3,vet_5,1,0.1,0.1,0.0009,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""type99rifle_at"" filled', '""ammo rifle_grenade_at"" 6', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2']",0.0009,0.001,0.001,0.0,0.003,0.003,0.003,0.005,3,0.005,0.00125,0.00125,0.00125,52.655,0.52655
./resource/gamelogic/set/breed/mp\jap\elite_takasago_lmg.set,jap,elite_takasago_lmg,0.35,vet_6,elite,0.1,0.125,0.0009,"['""type99_mg"" filled', '""ammo type99_mag"" 180', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""sandbag_kit"" 1', '""knife_japan"" 1']",0.001,0.001,0.001,0.0,0.006,0.004,0.006,0.004,4,0.006,0.0015,0.0015,0.0015,60.940000000000005,0.6093999999999998
./resource/gamelogic/set/breed/mp\jap\elite_takasago_rifle.set,jap,elite_takasago_rifle,0.35,vet_6,elite,0.1,0.125,0.0009,"['""type38rifle_bayonet"" filled', '""ammo arisaka6-5_clip"" 60', '""bandage"" 5', '""grenade type97"" 3', '""grenade type3at_a"" 1', '""smoke grenade"" 1', '""dynamite"" 1', '""knife_japan"" 1']",0.001,0.001,0.001,0.0,0.006,0.004,0.004,0.006,4,0.006,0.0015,0.0015,0.0015,60.940000000000005,0.6093999999999998
./resource/gamelogic/set/breed/mp\jap\elite_takasago_rifle2.set,jap,elite_takasago_rifle2,0.35,vet_6,elite,0.1,0.125,0.0009,"['""type99rifle_bayonet"" filled', '""ammo arisaka7-7_clip"" 60', '""bandage"" 5', '""grenade type97"" 3', '""grenade type3at_a"" 1', '""smoke grenade"" 1', '""dynamite"" 1', '""knife_japan"" 1']",0.001,0.001,0.001,0.0,0.006,0.004,0.004,0.006,4,0.006,0.0015,0.0015,0.0015,60.940000000000005,0.6093999999999998
./resource/gamelogic/set/breed/mp\jap\elite_takasago_smg.set,jap,elite_takasago_smg,0.35,vet_6,elite,0.1,0.125,0.0009,"['""type100smg_bayonet"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""smoke grenade"" 1', '""dynamite"" 2', '""knife_japan"" 1']",0.001,0.001,0.001,0.0,0.006,0.006,0.004,0.004,4,0.006,0.0015,0.0015,0.0015,60.940000000000005,0.6093999999999998
./resource/gamelogic/set/breed/mp\jap\elite_takasago_smg2.set,jap,elite_takasago_smg2,0.35,vet_6,elite,0.1,0.125,0.0009,"['""type100_44_bayonet"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 2', '""smoke grenade"" 1', '""dynamite"" 2', '""knife_japan"" 1']",0.001,0.001,0.001,0.0,0.006,0.006,0.004,0.004,4,0.006,0.0015,0.0015,0.0015,60.940000000000005,0.6093999999999998
./resource/gamelogic/set/breed/mp\jap\elite_vehicle_supporter.set,jap,elite_vehicle_supporter,0.15,vehicle_supporter,tankcrew,0.1,0.1,0.0009,"['""type44_carbine"" filled', '""ammo arisaka6-5_clip"" 60', '""bandage"" 3', '""grenade type97"" 1']",0.001,0.001,0.001,0.008,0.002,0.002,0.005,0.005,1,0.002,0.0005,0.002,0.00025,38.06500000000001,0.38065
./resource/gamelogic/set/breed/mp\jap\flamer.set,jap,flamer,0.15,flamer,,0.1,0.1,0.0009,"['""flame_thrower_g""', '""balloon_g"" filled', '""bandage"" 3']",0.0008,0.001,0.001,0.0,0.002,0.002,0.001,0.001,1,0.002,0.001,0.001,0.001,36.47000000000002,0.3647
./resource/gamelogic/set/breed/mp\jap\flamer2.set,jap,flamer2,0.15,flamer,1,0.1,0.1,0.0009,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1']",0.0008,0.001,0.001,0.0,0.002,0.002,0.001,0.001,1,0.002,0.001,0.001,0.001,36.47000000000002,0.3647
./resource/gamelogic/set/breed/mp\jap\home_guard.set,jap,home_guard,0.1,vet_1,1,0.1,0.1,0.0008,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""bandage"" 3']",0.0006,0.0008,0.0008,0.0,0.001,0.001,0.001,0.001,1,0.002,0.00025,0.00025,0.00025,30.974999999999994,0.30975
./resource/gamelogic/set/breed/mp\jap\home_guard2.set,jap,home_guard2,0.1,vet_1,1,0.1,0.1,0.0008,"['""mp28"" filled', '""ammo mp28_mag"" 180', '""bandage"" 3']",0.0006,0.0008,0.0008,0.0,0.001,0.001,0.001,0.001,1,0.002,0.00025,0.00025,0.00025,30.974999999999994,0.30975
./resource/gamelogic/set/breed/mp\jap\kamikaze.set,jap,kamikaze,0.3,kamikaze,1,0.1,0.15,0.0011,"['""grenade type99at"" 1']",0.0008,0.001,0.001,0.0,0.002,0.002,0.001,0.001,1,0.002,0.001,0.0005,0.00025,56.36500000000001,0.56365
./resource/gamelogic/set/breed/mp\jap\light_mortar.set,jap,light_mortar,0.15,vet_3,1,0.1,0.1,0.0009,"['""type44_carbine"" filled', '""ammo arisaka6-5_clip"" 60', '""type89_grenadelauncher"" filled', '""ammo 5cm_grenade fg"" 8', '""bandage"" 5']",0.0008,0.001,0.001,0.0,0.002,0.001,0.001,0.003,1,0.002,0.00075,0.00075,0.00075,36.49500000000002,0.36494999999999994
./resource/gamelogic/set/breed/mp\jap\medic.set,jap,medic,0.15,,,0.1,0.1,0.0009,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""bandage"" 30', '""morphine""']",0.0008,0.001,0.001,0.0,0.002,0.002,0.001,0.002,1,0.002,0.0,0.0,0.0,36.27000000000002,0.3627
./resource/gamelogic/set/breed/mp\jap\mg3_asst.set,jap,mg3_asst,0.15,vet_3,,0.1,0.1,0.0009,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 200', '""bandage"" 3', '""grenade type97""', '""sandbag_kit""', '""mine antipersonnel"" 2']",0.0008,0.001,0.001,0.0,0.002,0.001,0.003,0.003,1,0.002,0.00075,0.00075,0.00075,36.695000000000014,0.36694999999999994
./resource/gamelogic/set/breed/mp\jap\mgun.set,jap,mgun,0.15,vet_3,1,0.1,0.1,0.0009,"['""type99_mg"" filled', '""ammo type99_mag"" 180', '""bandage"" 3', '""sandbag_kit"" 1']",0.0008,0.001,0.001,0.0,0.001,0.001,0.003,0.001,1,0.002,0.00075,0.00075,0.00075,36.39500000000002,0.36394999999999994
./resource/gamelogic/set/breed/mp\jap\mgun2.set,jap,mgun2,0.15,vet_3,1,0.1,0.1,0.0009,"['""type96_mg"" filled', '""ammo type96_mag"" 180', '""bandage"" 3', '""sandbag_kit"" 1']",0.0008,0.001,0.001,0.0,0.001,0.001,0.003,0.001,1,0.002,0.00075,0.00075,0.00075,36.39500000000002,0.36394999999999994
./resource/gamelogic/set/breed/mp\jap\mgun3.set,jap,mgun3,0.15,vet_3,1,0.1,0.1,0.0009,"['""type11_mg"" filled', '""ammo arisaka6-5_clip"" 180', '""bandage"" 3', '""sandbag_kit"" 1']",0.0008,0.001,0.001,0.0,0.001,0.001,0.003,0.001,1,0.002,0.00075,0.00075,0.00075,36.39500000000002,0.36394999999999994
./resource/gamelogic/set/breed/mp\jap\mg_asst.set,jap,mg_asst,0.15,vet_3,,0.1,0.1,0.0009,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""ammo type99_mag"" 240', '""bandage"" 3', '""grenade type97""', '""sandbag_kit""', '""mine antipersonnel"" 2']",0.0008,0.001,0.001,0.0,0.002,0.001,0.003,0.003,1,0.002,0.00075,0.00075,0.00075,36.695000000000014,0.36694999999999994
./resource/gamelogic/set/breed/mp\jap\oficer.set,jap,oficer,0.25,oficer,,0.1,0.1,0.001,"['""nambu"" filled', '""ammo nambu_mag"" 32', '""knife_japan""', '""binocular""', '""bandage"" 5']",0.001,0.001,0.001,0.0,0.003,0.003,0.003,0.003,3,0.003,-0.01,0.02,0.01,48.89999999999999,0.489
./resource/gamelogic/set/breed/mp\jap\radioman.set,jap,radioman,0.15,radioman,,0.1,0.1,0.0009,"['""type100smg"" filled', '""flaergun"" filled', '""ammo type100_mag"" 180', '""ammo flaer"" 50', '""bandage"" 3']",0.0008,0.001,0.001,0.0,0.006,0.002,0.001,0.001,1,0.002,0.005,0.02,0.001,39.170000000000016,0.39170000000000005
./resource/gamelogic/set/breed/mp\jap\rifle.set,jap,rifle,0.15,vet_3,1,0.1,0.1,0.0009,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""ammo type99_mag"" 30', '""bandage"" 3', '""grenade type97"" 1', '""grenade type3at"" 1', '""sandbag_kit"" 1', '""mine antipersonnel"" 2']",0.0008,0.001,0.001,0.0,0.002,0.001,0.001,0.003,1,0.002,0.00075,0.00075,0.00075,36.49500000000002,0.36494999999999994
./resource/gamelogic/set/breed/mp\jap\rifle2.set,jap,rifle2,0.15,vet_2,1,0.1,0.1,0.0009,"['""type99rifle_bayonet"" filled', '""ammo arisaka7-7_clip"" 60', '""ammo mgun"" 30', '""bandage"" 3', '""grenade type97"" 1', '""grenade type3at"" 1', '""sandbag_kit"" 1', '""smoke grenade""  1']",0.0008,0.001,0.001,0.0,0.002,0.001,0.001,0.003,1,0.002,0.0005,0.0005,0.0005,36.42,0.3642
./resource/gamelogic/set/breed/mp\jap\rifle2b.set,jap,rifle2b,0.15,vet_2,1,0.1,0.1,0.0009,"['""type38rifle_bayonet"" filled', '""ammo arisaka6-5_clip"" 60', '""ammo mgun"" 30', '""bandage"" 3', '""grenade type97"" 1', '""grenade type3at"" 1', '""sandbag_kit"" 1']",0.0008,0.001,0.001,0.0,0.002,0.001,0.001,0.003,1,0.002,0.0005,0.0005,0.0005,36.42,0.3642
./resource/gamelogic/set/breed/mp\jap\rifleb.set,jap,rifleb,0.15,vet_3,1,0.1,0.1,0.0009,"['""type38rifle"" filled', '""ammo arisaka6-5_clip"" 60', '""ammo type96_mag"" 30', '""bandage"" 3', '""grenade type97"" 1', '""grenade type3at"" 1', '""sandbag_kit"" 1', '""mine antipersonnel"" 2']",0.0008,0.001,0.001,0.0,0.002,0.001,0.001,0.003,1,0.002,0.00075,0.00075,0.00075,36.49500000000002,0.36494999999999994
./resource/gamelogic/set/breed/mp\jap\rifle_grenadier.set,jap,rifle_grenadier,0.15,vet_3,1,0.1,0.1,0.0009,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""ammo type99_mag"" 30', '""type99rifle_at"" filled', '""ammo rifle_grenade_at"" 6', '""bandage"" 3', '""grenade type97"" 1', '""grenade type3at"" 1', '""sandbag_kit"" 1']",0.0008,0.001,0.001,0.0,0.002,0.001,0.001,0.003,1,0.002,0.00075,0.00075,0.00075,36.49500000000002,0.36494999999999994
./resource/gamelogic/set/breed/mp\jap\saper.set,jap,saper,0.25,saper,1,0.1,0.1,0.0009,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""mine_detector""', '""dynamite"" 2', '""trench_spade""']",0.0008,0.001,0.001,0.0,0.002,0.002,0.001,0.001,1,0.002,0.001,0.001,0.001,46.47000000000002,0.4647
./resource/gamelogic/set/breed/mp\jap\smg.set,jap,smg,0.15,vet_3,1,0.1,0.1,0.0009,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade"" 0 1']",0.0008,0.001,0.001,0.0,0.002,0.003,0.001,0.001,1,0.002,0.00075,0.00075,0.00075,36.49500000000002,0.36494999999999994
./resource/gamelogic/set/breed/mp\jap\smg2.set,jap,smg2,0.15,vet_2,1,0.1,0.1,0.0009,"['""type100smg_bayonet"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade""  1']",0.0008,0.001,0.001,0.0,0.002,0.003,0.001,0.001,1,0.002,0.0005,0.0005,0.0005,36.42,0.3642
./resource/gamelogic/set/breed/mp\jap\smg2b.set,jap,smg2b,0.15,vet_2,1,0.1,0.1,0.0009,"['""type100_44_bayonet"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade"" 0 1']",0.0008,0.001,0.001,0.0,0.002,0.003,0.001,0.001,1,0.002,0.0005,0.0005,0.0005,36.42,0.3642
./resource/gamelogic/set/breed/mp\jap\smg3.set,jap,smg3,0.15,vet_2,1,0.1,0.1,0.0009,"['""type2smg"" filled', '""ammo type2_mag"" 200', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade"" 1']",0.0008,0.001,0.001,0.0,0.002,0.002,0.001,0.001,1,0.002,0.0005,0.0005,0.0005,36.32000000000001,0.3632
./resource/gamelogic/set/breed/mp\jap\smgb.set,jap,smgb,0.15,vet_3,1,0.1,0.1,0.0009,"['""type100_44"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""smoke grenade"" 0 1']",0.0008,0.001,0.001,0.0,0.002,0.003,0.001,0.001,1,0.002,0.00075,0.00075,0.00075,36.49500000000002,0.36494999999999994
./resource/gamelogic/set/breed/mp\jap\sniper.set,jap,sniper,0.35,sniper,,0.1,0.1,0.001,"['""type99sniper"" filled', '""ammo arisaka7-7_clip"" 100', '""bandage"" 5', '""plant"" 3', '""knife_japan""']",0.001,0.001,0.001,0.0,0.002,0.002,0.001,0.005,1,0.002,0.005,0.008,0.002,58.100000000000016,0.581
./resource/gamelogic/set/breed/mp\jap\sniper2.set,jap,sniper2,0.35,sniper,,0.1,0.1,0.001,"['""type97sniper"" filled', '""ammo arisaka6-5_clip"" 100', '""bandage"" 5', '""plant"" 3', '""knife_japan""']",0.001,0.001,0.001,0.0,0.002,0.002,0.001,0.005,1,0.002,0.005,0.008,0.002,58.100000000000016,0.581
./resource/gamelogic/set/breed/mp\jap\squadleader.set,jap,squadleader,0.2,vet_4,1,0.1,0.1,0.0009,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 2', '""grenade type3at_a"" 2', '""smoke grenade"" 2']",0.0008,0.001,0.001,0.0,0.004,0.004,0.003,0.004,1,0.003,0.001,0.001,0.001,42.47,0.4247000000000001
./resource/gamelogic/set/breed/mp\jap\squadleader2.set,jap,squadleader2,0.2,vet_3,1,0.1,0.1,0.0009,"['""type100smg_bayonet"" filled', '""ammo type100_mag"" 180', '""bandage"" 3', '""grenade type97"" 4', '""grenade type3at_a"" 1', '""smoke grenade"" 1']",0.0008,0.001,0.001,0.0,0.003,0.004,0.002,0.003,1,0.002,0.00075,0.00075,0.00075,41.99500000000001,0.41995
./resource/gamelogic/set/breed/mp\jap\sturmovik.set,jap,sturmovik,0.4,vet_5,elite,0.1,0.1,0.0009,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type99"" 4', '""grenade type3at_a"" 2']",0.001,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.00125,0.00125,0.00125,64.26500000000001,0.6426499999999999
./resource/gamelogic/set/breed/mp\jap\sturmovik2.set,jap,sturmovik2,0.4,vet_5,elite,0.1,0.1,0.0009,"['""type99_mg"" filled', '""ammo type99_mag"" 180', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""dynamite"" 1']",0.001,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.00125,0.00125,0.00125,64.26500000000001,0.6426499999999999
./resource/gamelogic/set/breed/mp\jap\sturmovik3.set,jap,sturmovik3,0.4,vet_5,elite,0.1,0.1,0.0009,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type97"" 2', '""dynamite"" 1', '""weapon weapon type_4at"" filled', '""ammo type_4"" 5']",0.001,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.00125,0.00125,0.00125,64.26500000000001,0.6426499999999999
./resource/gamelogic/set/breed/mp\jap\sturmovik4.set,jap,sturmovik4,0.4,vet_5,elite,0.1,0.1,0.0009,"['""type99rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""bandage"" 5', '""grenade type99"" 2', '""grenade type3at_a"" 1']",0.001,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.00125,0.00125,0.00125,64.26500000000001,0.6426499999999999
./resource/gamelogic/set/breed/mp\jap\sturmovik4b.set,jap,sturmovik4b,0.4,vet_5,elite,0.1,0.1,0.0009,"['""type2rifle"" filled', '""ammo arisaka7-7_clip"" 60', '""bandage"" 5', '""grenade type99"" 2', '""grenade type3at_a"" 1']",0.001,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.00125,0.00125,0.00125,64.26500000000001,0.6426499999999999
./resource/gamelogic/set/breed/mp\jap\sturmovik5.set,jap,sturmovik5,0.4,vet_5,elite,0.1,0.1,0.0009,"['""weapon weapon type_4at"" filled', '""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type3at_a"" 1', '""ammo type_4"" 7']",0.001,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.00125,0.00125,0.00125,64.26500000000001,0.6426499999999999
./resource/gamelogic/set/breed/mp\jap\sturmovik5b.set,jap,sturmovik5b,0.4,vet_5,elite,0.1,0.1,0.0009,"['""type100smg"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type97"" 2', '""grenade type3at_a"" 1', '""ammo type_4"" 3']",0.001,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.00125,0.00125,0.00125,64.26500000000001,0.6426499999999999
./resource/gamelogic/set/breed/mp\jap\sturmovik6.set,jap,sturmovik6,0.4,vet_5,elite,0.1,0.1,0.0009,"['""type99_mg"" filled', '""ammo type99_mag"" 180', '""bandage"" 5', '""grenade type97"" 2', '""dynamite"" 1', '""sandbag_kit"" 1']",0.001,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.00125,0.00125,0.00125,64.26500000000001,0.6426499999999999
./resource/gamelogic/set/breed/mp\jap\sturmovik6b.set,jap,sturmovik6b,0.4,vet_5,elite,0.1,0.1,0.0009,"['""type38rifle"" filled', '""ammo arisaka6-5_clip"" 60', '""ammo type99_mag"" 90', '""bandage"" 5', '""grenade type97"" 4', '""grenade type3at_a"" 1']",0.001,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.00125,0.00125,0.00125,64.26500000000001,0.6426499999999999
./resource/gamelogic/set/breed/mp\jap\sturmovik6c.set,jap,sturmovik6c,0.4,vet_6,elite,0.1,0.1,0.0009,"['""type96_mg"" filled', '""ammo type96_mag"" 180', '""bandage"" 5', '""grenade type97"" 2', '""dynamite"" 1', '""sandbag_kit"" 1']",0.001,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.0015,0.0015,0.0015,64.34000000000003,0.6433999999999999
./resource/gamelogic/set/breed/mp\jap\sturmovikb.set,jap,sturmovikb,0.4,vet_7,elite,0.1,0.1,0.0009,"['""type100_44"" filled', '""ammo type100_mag"" 180', '""bandage"" 5', '""grenade type99"" 4', '""grenade type3at_a"" 2']",0.001,0.001,0.001,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,7,0.006999999999999999,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,64.41500000000002,0.6441500000000001
./resource/gamelogic/set/breed/mp\jap\tankman.set,jap,tankman,0.1,tankman,,0.1,0.1,0.0008,"['""nambu"" filled', '""ammo nambu_mag"" 24', '""bandage"" 3']",0.0011,0.0011,0.0011,0.002,0.002,0.002,0.002,0.001,1,0.002,0.00025,0.0012,0.00025,31.679999999999993,0.31679999999999997
./resource/gamelogic/set/breed/mp\jap\tankman2.set,jap,tankman2,0.15,tankman2,,0.1,0.1,0.0008,"['""type100smg"" filled', '""ammo type100_mag"" 30', '""bandage"" 3']",0.00115,0.00115,0.00115,0.004,0.002,0.002,0.003,0.001,1,0.002,0.0005,0.0022,0.0005,37.145,0.37144999999999995
./resource/gamelogic/set/breed/mp\jap\vehicle_supporter.set,jap,vehicle_supporter,0.15,vehicle_supporter,tankcrew,0.1,0.1,0.0009,"['""type44_carbine"" filled', '""ammo arisaka6-5_clip"" 60', '""bandage"" 3', '""grenade type97"" 1']",0.001,0.001,0.001,0.004,0.002,0.002,0.003,0.002,1,0.002,0.0005,0.002,0.00025,37.16500000000001,0.37165
